datetime,model,kernel,max_iter,poly_degree,C,mean_accuracy_score,mean_roc_auc_score,mean_precision_score,mean_recall_score,mean_f1_score,mean_cm_TN,mean_cm_FP,mean_cm_FN,mean_cm_TP
2017-08-20 18:28:23.383925,svm,linear,100,0,1E+14,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.493462,svm,linear,100,0,1E+11,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.614417,svm,linear,100,0,1E+12,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.614587,svm,linear,100,0,5E+10,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.623041,svm,linear,100,0,5E-12,0.1392969589,0.4809155909,0.1310629219,0.9986928105,0.2317161662,11.2,1014.4,0.2,153.0
2017-08-20 18:28:23.773199,svm,linear,100,0,5E+14,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.820569,svm,linear,100,0,1E+13,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.855229,svm,linear,100,0,5E+15,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.878457,svm,linear,100,0,5E-14,0.1352228320,0.4606085131,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:23.910650,svm,linear,100,0,5E+12,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.935881,svm,linear,100,0,5E+13,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:23.998865,svm,linear,100,0,5E-09,0.2878273487,0.4918502894,0.1281943633,0.8065783889,0.2089407596,215.6,810.0,29.6,123.6
2017-08-20 18:28:24.010105,svm,linear,100,0,1E+15,0.3570427441,0.5000000000,0.1360212723,0.7204142263,0.2143456088,310.4,715.2,42.8,110.4
2017-08-20 18:28:24.039434,svm,linear,100,0,5E-13,0.1347139261,0.4686302698,0.1305829842,1.0000000000,0.2310011210,5.6,1020.0,0.0,153.2
2017-08-20 18:28:24.034284,svm,linear,100,0,1E-15,0.1352228320,0.4948883985,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:24.102982,svm,linear,100,0,5E-11,0.1527062110,0.4833324316,0.1323726695,0.9934640523,0.2336087213,27.8,997.8,1.0,152.2
2017-08-20 18:28:24.733245,svm,linear,100,0,1E-11,0.1396362297,0.4846675184,0.1311076699,0.9986928105,0.2317860987,11.6,1014.0,0.2,153.0
2017-08-20 18:28:27.764087,svm,linear,500,0,5E-01,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.055188,svm,linear,500,0,1E-01,0.4942389508,0.5121787766,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.076419,svm,linear,500,0,1E-02,0.5782632954,0.5000000000,0.1197618269,0.3819200407,0.1687508512,623.0,402.6,94.6,58.6
2017-08-20 18:28:28.210369,svm,linear,500,0,1E+00,0.4942389508,0.4993942292,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.350463,svm,linear,500,0,1E+01,0.4942389508,0.4993961422,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.509601,svm,linear,500,0,5E-03,0.4758967440,0.5179375454,0.1212541411,0.5179017061,0.1837459682,481.6,544.0,73.8,79.4
2017-08-20 18:28:28.568818,svm,linear,500,0,5E-04,0.5859072421,0.4923077897,0.1346730199,0.3975553858,0.1814568913,629.6,396.0,92.2,61.0
2017-08-20 18:28:28.615409,svm,linear,500,0,5E-05,0.4489886655,0.4864611602,0.1179086797,0.5570325100,0.1829038221,443.8,581.8,67.8,85.4
2017-08-20 18:28:28.628968,svm,linear,500,0,5E+00,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.713278,svm,linear,500,0,5E+03,0.4942389508,0.4990671130,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.865723,svm,linear,500,0,5E-02,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.884716,svm,linear,500,0,5E+01,0.4942389508,0.4993916786,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:28.880123,svm,linear,500,0,1E-03,0.4881866722,0.4958380360,0.1222380149,0.5100246159,0.1859445906,497.2,528.4,75.0,78.2
2017-08-20 18:28:28.998408,svm,linear,500,0,1E+03,0.4942389508,0.4993935916,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.044770,svm,linear,500,0,5E+02,0.4942389508,0.4993655348,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.123462,svm,linear,500,0,1E-04,0.4812406882,0.5089075778,0.1237950160,0.5217383923,0.1859136286,487.2,538.4,73.2,80.0
2017-08-20 18:28:29.198655,svm,linear,500,0,1E+02,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.303454,svm,linear,500,0,1E+04,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.323584,svm,linear,500,0,1E+05,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.465495,svm,linear,500,0,5E+05,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.504211,svm,linear,500,0,1E-05,0.4345535434,0.5006822612,0.1223303055,0.5871233342,0.1873419056,422.2,603.4,63.2,90.0
2017-08-20 18:28:29.608706,svm,linear,500,0,5E+04,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.784891,svm,linear,500,0,5E+06,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.806167,svm,linear,500,0,1E+07,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.908053,svm,linear,500,0,1E+06,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:29.918807,svm,linear,500,0,5E+07,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:30.336926,svm,linear,500,0,1E+08,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:31.959101,svm,linear,500,0,5E-06,0.3657755147,0.4991979768,0.1308441359,0.7061115355,0.2138826396,323.0,702.6,45.0,108.2
2017-08-20 18:28:32.822541,svm,linear,500,0,1E+09,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.095544,svm,linear,500,0,5E+08,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.309340,svm,linear,500,0,1E+10,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.498598,svm,linear,500,0,5E+10,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.603234,svm,linear,500,0,1E+11,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.607832,svm,linear,500,0,5E+09,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.608692,svm,linear,500,0,1E+13,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.656272,svm,linear,500,0,5E+14,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.974732,svm,linear,500,0,5E+11,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:33.994025,svm,linear,500,0,1E+12,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:34.132198,svm,linear,500,0,1E+15,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:34.258712,svm,linear,500,0,5E-07,0.6420990098,0.4990384273,0.1166634579,0.2774552245,0.1496894179,714.2,311.4,110.6,42.6
2017-08-20 18:28:34.470878,svm,linear,500,0,5E+13,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:34.637418,svm,linear,500,0,1E+14,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:34.646910,svm,linear,500,0,5E+12,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:34.901718,svm,linear,500,0,5E+15,0.4942389508,0.5000000000,0.1232364377,0.4969781852,0.1857336406,506.4,519.2,77.0,76.2
2017-08-20 18:28:35.245183,svm,linear,500,0,1E-06,0.7314204682,0.4803365531,0.1195415603,0.1527629234,0.1229202480,838.8,186.8,129.8,23.4
2017-08-20 18:28:37.760794,svm,linear,500,0,1E-07,0.4355720751,0.4873595659,0.1214090364,0.5815550463,0.1845469257,424.6,601.0,64.2,89.0
2017-08-20 18:28:41.824967,svm,linear,1000,0,1E-03,0.4011722527,0.5000000000,0.1288864630,0.6472116119,0.2075220703,373.6,652.0,54.0,99.2
2017-08-20 18:28:42.869095,svm,linear,1000,0,5E-05,0.5421239079,0.4880907623,0.1165253300,0.4272812155,0.1671716835,573.8,451.8,87.8,65.4
2017-08-20 18:28:43.206336,svm,linear,1000,0,5E-04,0.6119415093,0.4988668898,0.1319389329,0.3684831508,0.1781826912,665.0,360.6,96.8,56.4
2017-08-20 18:28:43.272281,svm,linear,1000,0,1E-04,0.4928631452,0.4988487633,0.1239526308,0.5096171802,0.1857520160,503.0,522.6,75.2,78.0
2017-08-20 18:28:43.299781,svm,linear,1000,0,5E-01,0.4893905233,0.5121176216,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:43.606023,svm,linear,1000,0,5E-02,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:43.695470,svm,linear,1000,0,1E-01,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:43.768238,svm,linear,1000,0,5E-03,0.5851437357,0.5001949318,0.1203170398,0.3710805534,0.1647944162,633.0,392.6,96.4,56.8
2017-08-20 18:28:43.888271,svm,linear,1000,0,1E-02,0.4868498770,0.5000000000,0.1188009874,0.4952550717,0.1792840819,498.2,527.4,77.4,75.8
2017-08-20 18:28:43.927021,svm,linear,1000,0,1E-05,0.6446580723,0.5006298437,0.1282345774,0.3043544691,0.1621817155,713.4,312.2,106.6,46.6
2017-08-20 18:28:44.173206,svm,linear,500,0,5E-08,0.4478784038,0.5012625973,0.1190873770,0.5593073593,0.1810053015,442.4,583.2,67.6,85.6
2017-08-20 18:28:45.300138,svm,linear,1000,0,1E+00,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:45.808418,svm,linear,1000,0,5E-06,0.4706252276,0.4994331261,0.1170931312,0.5083184789,0.1761920698,477.0,548.6,75.4,77.8
2017-08-20 18:28:49.130710,svm,linear,500,0,1E-08,0.3401687744,0.4905004446,0.1300114594,0.7373737374,0.2119232948,288.0,737.6,40.2,113.0
2017-08-20 18:28:49.199259,svm,linear,1000,0,5E+00,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:49.988064,svm,linear,500,0,1E-15,0.1352228320,0.4884336329,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:50.221618,svm,linear,1000,0,1E-06,0.5176594295,0.5054297023,0.1197793110,0.4564637976,0.1772562057,540.2,485.4,83.2,70.0
2017-08-20 18:28:51.096713,svm,linear,1000,0,5E+01,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.124201,svm,linear,1000,0,5E+02,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.247171,svm,linear,1000,0,1E+01,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.304053,svm,linear,1000,0,1E+05,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.428870,svm,linear,500,0,1E-13,0.1352228320,0.4834159412,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:51.449689,svm,linear,1000,0,1E+04,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.451354,svm,linear,1000,0,1E+02,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.912146,svm,linear,1000,0,5E+05,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:51.988143,svm,linear,500,0,5E-09,0.4270695809,0.5024404745,0.1294513528,0.6090060267,0.1897084078,410.4,615.2,60.0,93.2
2017-08-20 18:28:52.072671,svm,linear,1000,0,1E+03,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:52.083705,svm,linear,500,0,5E-11,0.1513491287,0.4863506462,0.1323165072,0.9947712418,0.2335569593,26.0,999.6,0.8,152.4
2017-08-20 18:28:52.303209,svm,linear,1000,0,5E+04,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:52.476806,svm,linear,500,0,1E-12,0.1347139261,0.4886863240,0.1305829842,1.0000000000,0.2310011210,5.6,1020.0,0.0,153.2
2017-08-20 18:28:52.524152,svm,linear,1000,0,5E+03,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:52.810553,svm,linear,500,0,5E-14,0.1352228320,0.4782300156,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:53.150893,svm,linear,1000,0,1E+06,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:53.455581,svm,linear,500,0,5E-13,0.1347139261,0.4865048648,0.1305829842,1.0000000000,0.2310011210,5.6,1020.0,0.0,153.2
2017-08-20 18:28:53.457206,svm,linear,1000,0,5E+06,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:53.505295,svm,linear,1000,0,5E-07,0.5188526331,0.4963747659,0.1190912586,0.4589932943,0.1759565431,541.2,484.4,82.8,70.4
2017-08-20 18:28:54.610145,svm,linear,500,0,1E-09,0.2253160386,0.4679507432,0.1317887352,0.8877175112,0.2294982006,129.6,896.0,17.2,136.0
2017-08-20 18:28:56.451686,svm,linear,1000,0,5E+07,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:56.931539,svm,linear,500,0,5E-10,0.1917154371,0.4777335238,0.1310320957,0.9269331975,0.2295548771,84.0,941.6,11.2,142.0
2017-08-20 18:28:56.964835,svm,linear,1000,0,1E+07,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:57.203545,svm,linear,1000,0,1E+08,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:57.387709,svm,linear,500,0,5E-15,0.1352228320,0.4755536515,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:57.519825,svm,linear,500,0,1E-14,0.1352228320,0.4598366093,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:28:58.151434,svm,linear,500,0,1E-10,0.2875024772,0.4877887649,0.1122042019,0.7935149818,0.1877243408,217.2,808.4,31.6,121.6
2017-08-20 18:28:58.193364,svm,linear,1000,0,5E+08,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:58.359370,svm,linear,1000,0,1E+10,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:58.377843,svm,linear,1000,0,1E+12,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:58.529958,svm,linear,500,0,1E-11,0.1401431192,0.4789937111,0.1311781447,0.9986928105,0.2318953750,12.2,1013.4,0.2,153.0
2017-08-20 18:28:58.601111,svm,linear,1000,0,1E+11,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:58.653085,svm,linear,1000,0,1E+09,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:59.060383,svm,linear,1000,0,5E+10,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:59.357344,svm,linear,1000,0,1E+14,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:59.401281,svm,linear,1000,0,5E+09,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:59.513920,svm,linear,1000,0,1E+15,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:28:59.624481,svm,linear,500,0,5E-12,0.1353927555,0.4865139313,0.1305470400,0.9986928105,0.2309098815,6.6,1019.0,0.2,153.0
2017-08-20 18:28:59.631651,svm,linear,1000,0,5E+11,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:29:00.123095,svm,linear,1000,0,5E+12,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:29:00.162032,svm,linear,1000,0,1E-07,0.2463352721,0.5013652831,0.1328160746,0.8655037773,0.2300819285,157.8,867.8,20.6,132.6
2017-08-20 18:29:00.289039,svm,linear,1000,0,1E+13,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:29:00.473705,svm,linear,1000,0,5E+15,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:29:00.536277,svm,linear,1000,0,5E+13,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:29:00.550145,svm,linear,1000,0,5E+14,0.4893905233,0.5000000000,0.1189030102,0.4900432900,0.1777497512,502.0,523.6,78.2,75.0
2017-08-20 18:29:05.951927,svm,linear,1000,0,5E-08,0.6489801747,0.5171791252,0.1156015122,0.2822086410,0.1439172439,721.8,303.8,110.0,43.2
2017-08-20 18:29:12.829454,svm,linear,1000,0,1E-08,0.5116580840,0.5062027800,0.1258328820,0.4793735676,0.1780985945,529.8,495.8,79.8,73.4
2017-08-20 18:29:19.341950,svm,linear,1000,0,5E-09,0.3036691105,0.4823527452,0.1407904783,0.7870724047,0.2157408524,237.4,788.2,32.6,120.6
2017-08-20 18:29:22.458759,svm,linear,5000,0,5E-04,0.4027957421,0.4994544442,0.1275102857,0.6432985315,0.2052076218,376.2,649.4,54.6,98.6
2017-08-20 18:29:22.495124,svm,linear,5000,0,5E-01,0.5730919976,0.5000000000,0.1177538617,0.3776165011,0.1626294424,617.8,407.8,95.4,57.8
2017-08-20 18:29:22.539034,svm,linear,5000,0,1E-01,0.5710580993,0.5000000000,0.1181088436,0.3802139037,0.1638725352,615.0,410.6,95.0,58.2
2017-08-20 18:29:23.065602,svm,linear,5000,0,5E-03,0.4744479288,0.5000000000,0.1250228513,0.5334946100,0.1886877785,477.4,548.2,71.4,81.8
2017-08-20 18:29:23.645397,svm,linear,5000,0,1E+00,0.5710580993,0.5000000000,0.1181088436,0.3802139037,0.1638725352,615.0,410.6,95.0,58.2
2017-08-20 18:29:23.780137,svm,linear,5000,0,5E-02,0.4805611352,0.5000000000,0.1211108203,0.5148714031,0.1821045408,487.8,537.8,74.4,78.8
2017-08-20 18:29:23.870841,svm,linear,5000,0,1E-04,0.5635929955,0.5002923977,0.1156343568,0.3828367711,0.1630689778,605.8,419.8,94.6,58.6
2017-08-20 18:29:24.314468,svm,linear,5000,0,1E-02,0.5672525344,0.5000000000,0.1297454377,0.4141923436,0.1838471539,605.4,420.2,89.8,63.4
2017-08-20 18:29:24.941206,svm,linear,5000,0,5E-05,0.6213199686,0.5000000000,0.1056336949,0.2887106358,0.1416552825,688.2,337.4,109.0,44.2
2017-08-20 18:29:25.112280,svm,linear,5000,0,1E-03,0.3851414309,0.4987595251,0.1358048906,0.6798998387,0.2163113555,349.8,675.8,49.0,104.2
2017-08-20 18:29:26.860440,svm,linear,5000,0,1E-05,0.4921638657,0.4999025341,0.1243049345,0.5016976488,0.1857974941,503.4,522.2,76.4,76.8
2017-08-20 18:29:28.647623,svm,linear,5000,0,5E+00,0.5715665739,0.5000000000,0.1176214845,0.3789152024,0.1630677062,615.8,409.8,95.2,58.0
2017-08-20 18:29:30.023306,svm,linear,1000,0,1E-15,0.1352228320,0.4849734548,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:29:31.764202,svm,linear,5000,0,5E-06,0.4752713434,0.5152872737,0.1191880259,0.5270435447,0.1848311124,479.4,546.2,72.4,80.8
2017-08-20 18:29:32.161302,svm,linear,1000,0,1E-09,0.1713537331,0.5067196857,0.1311541874,0.9556998557,0.2306082199,55.6,970.0,6.8,146.4
2017-08-20 18:29:32.213782,svm,linear,1000,0,5E-13,0.1355622466,0.4777477687,0.1306946580,1.0000000000,0.2311758140,6.6,1019.0,0.0,153.2
2017-08-20 18:29:34.798466,svm,linear,5000,0,1E+01,0.4808886078,0.5000000000,0.1242460562,0.5191749427,0.1867137423,487.2,538.4,73.6,79.6
2017-08-20 18:29:37.269066,svm,linear,1000,0,5E-11,0.1611897032,0.4759519510,0.1323740502,0.9816993464,0.2332779859,39.6,986.0,2.8,150.4
2017-08-20 18:29:38.013262,svm,linear,1000,0,1E-10,0.2918554342,0.4793481125,0.1306096245,0.8064340888,0.2067804411,220.8,804.8,29.8,123.4
2017-08-20 18:29:38.386353,svm,linear,1000,0,5E-12,0.1382779954,0.4677045920,0.1309266330,0.9986928105,0.2315033572,10.0,1015.6,0.2,153.0
2017-08-20 18:29:38.950976,svm,linear,1000,0,1E-12,0.1353926113,0.4773488533,0.1306724374,1.0000000000,0.2311410334,6.4,1019.2,0.0,153.2
2017-08-20 18:29:39.357305,svm,linear,1000,0,5E-10,0.3178466116,0.4974757737,0.1257698861,0.7452423394,0.2037467404,260.4,765.2,39.0,114.2
2017-08-20 18:29:40.431824,svm,linear,1000,0,1E-11,0.1418378907,0.4734039165,0.1312749519,0.9973941092,0.2320117040,14.4,1011.2,0.4,152.8
2017-08-20 18:29:40.642976,svm,linear,1000,0,5E-14,0.1353926113,0.4737394999,0.1306724374,1.0000000000,0.2311410334,6.4,1019.2,0.0,153.2
2017-08-20 18:29:40.721736,svm,linear,5000,0,5E+01,0.4807191162,0.5000000000,0.1243712159,0.5204736440,0.1869496938,486.8,538.8,73.4,79.8
2017-08-20 18:29:40.741972,svm,linear,1000,0,1E-14,0.1352228320,0.4899635555,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:29:41.180328,svm,linear,1000,0,5E-15,0.1352228320,0.4888682433,0.1306501028,1.0000000000,0.2311060950,6.2,1019.4,0.0,153.2
2017-08-20 18:29:41.214129,svm,linear,5000,0,1E-06,0.5726925275,0.5177867674,0.1163572745,0.3697224344,0.1656036524,618.6,407.0,96.6,56.6
2017-08-20 18:29:42.479042,svm,linear,1000,0,1E-13,0.1350533407,0.4809649668,0.1306276535,1.0000000000,0.2310709979,6.0,1019.6,0.0,153.2
2017-08-20 18:29:44.414890,svm,linear,5000,0,1E+03,0.5761428451,0.5000000000,0.1180722169,0.3750190985,0.1616616675,621.8,403.8,95.8,57.4
2017-08-20 18:29:44.651808,svm,linear,5000,0,1E+02,0.4807191162,0.5000000000,0.1243712159,0.5204736440,0.1869496938,486.8,538.8,73.4,79.8
