time,model,kernel,max_iter,C,mean_accuracy_score,mean_roc_auc_score,mean_confusion_matrix
19:25:30.552,svm,sigmoid,10,5E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.583,svm,sigmoid,10,1E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.691,svm,sigmoid,10,5E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.731,svm,sigmoid,10,1E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:30.796,svm,sigmoid,10,5E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.255,svm,sigmoid,10,1E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.328,svm,sigmoid,10,1E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.346,svm,sigmoid,10,1E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.384,svm,sigmoid,10,5E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.459,svm,sigmoid,10,5E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.462,svm,sigmoid,10,5E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.480,svm,sigmoid,10,5E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.520,svm,rbf,1000000,1E-08,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:31.611,svm,sigmoid,10,1E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:31.945,svm,sigmoid,10,1E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:32.004,svm,sigmoid,10,5E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:33.225,svm,rbf,1000000,1E-05,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:33.981,svm,rbf,1000000,1E-06,0.8710556903,0.4901259366,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:34.114,svm,rbf,1000000,1E-04,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:34.790,svm,rbf,1000000,5E-05,0.8710556903,0.4915542802,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:36.171,svm,sigmoid,100,1E-14,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:36.342,svm,sigmoid,100,5E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:37.365,svm,sigmoid,100,5E-14,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:37.402,svm,sigmoid,100,1E-12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:37.917,svm,sigmoid,100,5E-13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:38.244,svm,sigmoid,100,5E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:38.253,svm,sigmoid,100,1E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:38.529,svm,sigmoid,100,1E-10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:38.700,svm,sigmoid,100,1E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:38.804,svm,sigmoid,100,1E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:38.959,svm,sigmoid,100,5E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:39.909,svm,sigmoid,100,5E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:40.627,svm,rbf,1000000,1E-02,0.8710556903,0.5108932462,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:40.801,svm,sigmoid,100,5E-09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:41.080,svm,sigmoid,100,1E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:41.603,svm,sigmoid,100,1E-08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:42.996,svm,sigmoid,100,1E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:43.438,svm,sigmoid,100,1E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:43.773,svm,sigmoid,100,5E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:43.813,svm,sigmoid,100,5E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:44.048,svm,sigmoid,100,1E-07,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:44.432,svm,sigmoid,100,5E-04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:44.647,svm,sigmoid,100,5E-06,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:45.040,svm,sigmoid,100,1E-03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:45.370,svm,sigmoid,100,1E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:45.617,svm,sigmoid,100,5E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:25:45.733,svm,sigmoid,100,1E-02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:46.674,svm,sigmoid,100,5E-03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:46.746,svm,rbf,1000000,5E-04,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:46.783,svm,rbf,1000000,1E+02,0.8702069379,0.5469964219,"[[1022.6, 3.0], [150.0, 3.2]]"
19:25:46.971,svm,sigmoid,100,1E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:46.980,svm,sigmoid,100,5E-02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:47.774,svm,sigmoid,100,5E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:48.167,svm,rbf,1000000,1E-03,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:49.884,svm,sigmoid,100,1E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.240,svm,sigmoid,100,5E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.448,svm,sigmoid,100,1E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.459,svm,sigmoid,100,1E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.511,svm,sigmoid,100,5E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.835,svm,sigmoid,100,5E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.894,svm,sigmoid,100,5E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:50.974,svm,sigmoid,100,5E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:51.246,svm,sigmoid,100,1E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:52.007,svm,rbf,1000000,5E-03,0.8710556903,0.5000000000,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:52.361,svm,sigmoid,100,1E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:52.612,svm,sigmoid,100,5E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:52.722,svm,sigmoid,100,5E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:52.983,svm,sigmoid,100,1E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.166,svm,sigmoid,100,1E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.220,svm,sigmoid,100,1E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.488,svm,sigmoid,100,5E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.592,svm,sigmoid,100,1E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.688,svm,sigmoid,100,5E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.886,svm,sigmoid,100,1E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:53.898,svm,rbf,1000000,1E-01,0.8702073696,0.5456126305,"[[1024.2, 1.4], [151.6, 1.6]]"
19:25:53.947,svm,rbf,1000000,5E-02,0.8710556903,0.5393623415,"[[1025.2, 0.4], [151.6, 1.6]]"
19:25:54.023,svm,sigmoid,100,5E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:54.070,svm,sigmoid,100,5E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:54.160,svm,sigmoid,100,1E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:54.217,svm,sigmoid,100,5E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:54.770,svm,sigmoid,100,1E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:55.849,svm,rbf,1000000,1E+03,0.8702069379,0.5479388831,"[[1022.6, 3.0], [150.0, 3.2]]"
19:25:55.924,svm,sigmoid,100,1E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:56.009,svm,sigmoid,100,1E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:56.488,svm,sigmoid,100,1E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:56.586,svm,sigmoid,100,5E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:56.614,svm,sigmoid,100,5E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:56.770,svm,sigmoid,100,1E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:57.623,svm,sigmoid,100,5E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:57.972,svm,sigmoid,100,5E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:25:58.313,svm,rbf,1000000,5E+02,0.8702069379,0.5473834870,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:04.045,svm,rbf,1000000,5E+03,0.8702069379,0.5475499051,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:05.290,svm,rbf,1000000,5E+04,0.8702069379,0.5475505421,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:09.223,svm,rbf,1000000,1E+05,0.8702069379,0.5474670190,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:09.225,svm,rbf,1000000,1E+04,0.8702069379,0.5473802987,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:14.788,svm,rbf,1000000,5E+05,0.8702069379,0.5479376880,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:19.153,svm,rbf,1000000,1E+06,0.8702069379,0.5473848324,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:24.510,svm,rbf,1000000,5E+06,0.8702069379,0.5480249569,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:34.442,svm,rbf,1000000,1E+07,0.8702069379,0.5473771975,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:37.805,svm,sigmoid,1000,5E-14,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:26:38.105,svm,rbf,1000000,5E+07,0.8702069379,0.5474632712,"[[1022.6, 3.0], [150.0, 3.2]]"
19:26:44.155,svm,sigmoid,1000,1E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:26:44.391,svm,sigmoid,1000,1E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:26:46.011,svm,sigmoid,1000,1E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:26:52.144,svm,sigmoid,1000,5E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:26:57.994,svm,sigmoid,1000,5E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:26:58.771,svm,sigmoid,1000,1E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:05.195,svm,sigmoid,1000,1E-15,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:05.381,svm,rbf,1000000,1E+08,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:27:05.731,svm,sigmoid,1000,1E-03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:06.772,svm,sigmoid,1000,5E-12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:07.775,svm,sigmoid,1000,1E-11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:08.126,svm,sigmoid,1000,1E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:08.194,svm,sigmoid,1000,1E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:08.490,svm,sigmoid,1000,5E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:09.239,svm,sigmoid,1000,5E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:09.543,svm,sigmoid,1000,1E-10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:09.662,svm,sigmoid,1000,1E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:09.834,svm,sigmoid,1000,5E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:09.847,svm,sigmoid,1000,1E-05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:09.880,svm,sigmoid,1000,5E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:11.471,svm,sigmoid,1000,5E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:12.155,svm,sigmoid,1000,5E-11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:13.282,svm,sigmoid,1000,1E-07,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:13.712,svm,sigmoid,1000,5E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:18.333,svm,sigmoid,1000,5E-02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:19.672,svm,sigmoid,1000,5E-04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:22.475,svm,sigmoid,1000,5E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:25.757,svm,sigmoid,1000,5E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:27.000,svm,sigmoid,1000,1E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:28.780,svm,sigmoid,1000,1E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:27:29.108,svm,sigmoid,1000,5E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:30.264,svm,sigmoid,1000,1E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:31.606,svm,sigmoid,1000,1E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:31.905,svm,sigmoid,1000,5E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:35.002,svm,sigmoid,1000,5E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:36.596,svm,sigmoid,1000,1E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:40.485,svm,sigmoid,1000,5E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:40.552,svm,sigmoid,1000,5E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:45.118,svm,rbf,1000000,5E+08,0.8702069379,0.5469103481,"[[1022.6, 3.0], [150.0, 3.2]]"
19:27:46.014,svm,sigmoid,1000,1E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:46.306,svm,sigmoid,1000,1E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:50.459,svm,sigmoid,1000,5E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:54.683,svm,sigmoid,1000,1E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:27:59.564,svm,sigmoid,1000,5E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:05.536,svm,sigmoid,1000,1E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:07.653,svm,sigmoid,1000,5E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:16.492,svm,sigmoid,1000,5E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:17.366,svm,sigmoid,1000,5E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:17.374,svm,sigmoid,1000,1E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:20.093,svm,sigmoid,1000,1E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:20.281,svm,sigmoid,1000,1E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:20.559,svm,sigmoid,1000,1E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:21.055,svm,sigmoid,1000,5E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:21.724,svm,sigmoid,1000,5E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:22.645,svm,sigmoid,1000,1E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:23.126,svm,sigmoid,1000,1E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:24.444,svm,sigmoid,1000,5E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:24.448,svm,sigmoid,1000,1E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:24.601,svm,sigmoid,1000,5E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:24.794,svm,rbf,1000000,1E+09,0.8702069379,0.5480249569,"[[1022.6, 3.0], [150.0, 3.2]]"
19:28:25.503,svm,sigmoid,1000,1E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:28.077,svm,sigmoid,1000,5E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:28.567,svm,sigmoid,1000,5E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:28:30.657,svm,sigmoid,1000,1E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:29:40.182,svm,rbf,1000000,5E+09,0.8702069379,0.5475524557,"[[1022.6, 3.0], [150.0, 3.2]]"
19:29:41.395,svm,rbf,1000000,1E+10,0.8702069379,0.5469103481,"[[1022.6, 3.0], [150.0, 3.2]]"
19:29:44.156,svm,rbf,1000000,5E+10,0.8702069379,0.5478527999,"[[1022.6, 3.0], [150.0, 3.2]]"
19:29:46.471,svm,rbf,1000000,5E+11,0.8702069379,0.5475478989,"[[1022.6, 3.0], [150.0, 3.2]]"
19:29:49.083,svm,rbf,1000000,5E+12,0.8702069379,0.5474702786,"[[1022.6, 3.0], [150.0, 3.2]]"
19:29:53.598,svm,rbf,1000000,1E+11,0.8702069379,0.5475563524,"[[1022.6, 3.0], [150.0, 3.2]]"
19:29:59.861,svm,rbf,1000000,1E+13,0.8702069379,0.5481059389,"[[1022.6, 3.0], [150.0, 3.2]]"
19:30:00.099,svm,rbf,1000000,1E+12,0.8702069379,0.5479434168,"[[1022.6, 3.0], [150.0, 3.2]]"
19:30:08.985,svm,rbf,1000000,5E+13,0.8702069379,0.5473873830,"[[1022.6, 3.0], [150.0, 3.2]]"
19:30:10.754,svm,rbf,1000000,1E+14,0.8702069379,0.5481059389,"[[1022.6, 3.0], [150.0, 3.2]]"
19:30:27.325,svm,rbf,1000000,1E+15,0.8700374463,0.5469989713,"[[1022.4, 3.2], [150.0, 3.2]]"
19:31:13.544,svm,rbf,1000000,5E+15,0.8702069379,0.5472789125,"[[1022.6, 3.0], [150.0, 3.2]]"
19:31:49.561,svm,rbf,1000000,5E+14,0.8700374463,0.5473880213,"[[1022.4, 3.2], [150.0, 3.2]]"
19:32:01.932,svm,sigmoid,10000,1E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:10.171,svm,sigmoid,10000,5E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:10.631,svm,sigmoid,10000,5E-12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:11.515,svm,sigmoid,10000,5E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:11.740,svm,sigmoid,10000,1E-13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:16.131,svm,sigmoid,10000,5E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:22.172,svm,sigmoid,10000,1E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:23.494,svm,sigmoid,10000,1E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:29.491,svm,sigmoid,10000,5E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:31.408,svm,sigmoid,10000,1E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:33.344,svm,sigmoid,10000,1E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:35.299,svm,sigmoid,10000,1E-11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:51.583,svm,sigmoid,10000,5E-06,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:51.769,svm,sigmoid,10000,5E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:52.541,svm,sigmoid,10000,5E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:32:53.071,svm,sigmoid,10000,1E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:55.558,svm,sigmoid,10000,1E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:32:59.646,svm,sigmoid,10000,1E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:01.031,svm,sigmoid,10000,5E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:01.224,svm,sigmoid,10000,5E-08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:03.655,svm,sigmoid,10000,1E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:04.139,svm,sigmoid,10000,1E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:04.267,svm,sigmoid,10000,1E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:06.455,svm,sigmoid,10000,1E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:09.195,svm,sigmoid,10000,5E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:13.130,svm,sigmoid,10000,5E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:16.983,svm,sigmoid,10000,5E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:17.022,svm,sigmoid,10000,5E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:18.152,svm,sigmoid,10000,1E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:19.031,svm,sigmoid,10000,1E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:19.135,svm,sigmoid,10000,5E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:20.196,svm,sigmoid,10000,1E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:20.797,svm,sigmoid,10000,5E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:21.520,svm,sigmoid,10000,1E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:24.300,svm,sigmoid,10000,5E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:26.457,svm,sigmoid,10000,1E-01,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:33:27.686,svm,sigmoid,10000,5E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:33:31.238,svm,sigmoid,10000,5E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
